x,y,z
221,1,1206
118,3,1153
176,96,1202
199,158,1217
203,1,1197
75,0,1206
82,90,1187
109,2,1204
293,49,1220
62,139,1163
112,168,1203
296,110,1226
230,69,1202
26,174,1167
147,197,1200
18,0,1214
252,140,1206
255,52,1228
93,2,1200
17,1,1216
66,78,1196
48,219,1204
110,252,1209
102,89,1175
181,146,1210
9,152,1177
9,0,1218
242,146,1211
267,205,1226
181,192,1229
281,57,1236
246,6,1181
194,203,1222
299,76,1223
105,154,1176
124,94,1176
296,10,1183
224,14,1184
269,125,1233
266,0,1177
180,64,1185
129,0,1181
233,3,1185
22,3,1213
104,72,1182
130,53,1175
214,204,1232
65,92,1180
295,2,1203
168,173,1206
208,2,1184
59,1,1212
203,227,1237
93,156,1190
187,186,1222
115,201,1186
52,25,1222
149,202,1203
117,2,1174
264,0,1224
296,47,1217
113,4,1196
173,173,1214
65,150,1192
3,216,1207
156,0,1187
69,34,1186
254,1,1211
47,32,1202
299,228,1221
46,22,1200
13,38,1198
24,209,1184
136,268,1193
35,1,1202
164,0,1171
227,107,1213
104,99,1188
79,1,1201
36,153,1185
10,1,1219
183,182,1223
72,211,1207
289,182,1212
212,188,1231
113,131,1195
3,237,1193
224,4,1194
131,68,1181
85,168,1201
147,86,1177
149,234,1188
204,187,1235
110,40,1185
13,110,1173
230,0,1215
107,0,1188
224,101,1208
283,1,1183
183,165,1244
10,181,1189
17,30,1196
120,0,1185
62,26,1191
174,1,1189
297,152,1228
172,150,1223
252,91,1232
225,1,1177
115,0,1190
37,122,1200
108,0,1201
11,222,1208
169,48,1173
180,32,1171
139,143,1196
115,0,1176
138,80,1178
174,134,1234
183,80,1186
111,112,1185
199,8,1188
247,160,1207
19,95,1198
205,0,1167
50,16,1197
191,178,1222
109,2,1190
269,21,1231
239,209,1217
106,196,1207
85,0,1194
284,195,1232
129,21,1183
27,264,1215
165,116,1218
230,26,1224
128,26,1189
164,76,1192
96,141,1189
90,107,1173
195,19,1192
46,0,1208
182,2,1169
269,144,1220
241,157,1203
259,12,1236
23,0,1210
95,3,1193
2,172,1185
57,55,1197
260,37,1242
247,1,1195
24,0,1211
292,1,1181
120,0,1192
183,3,1185
181,161,1208
10,77,1181
99,226,1206
233,85,1202
298,101,1231
47,2,1221
173,108,1210
180,3,1176
284,4,1185
286,13,1210
192,121,1209
66,153,1187
37,141,1171
78,15,1203
278,103,1234
194,0,1199
50,3,1193
27,2,1209
3,189,1180
33,252,1206
6,199,1188
111,8,1178
221,104,1202
8,160,1193
187,0,1172
142,152,1211
138,39,1192
46,46,1204
234,174,1217
99,106,1182
17,80,1196
92,2,1193
94,155,1193
1,219,1197
11,186,1195
252,86,1231
136,132,1216
277,0,1177
176,149,1228
40,31,1206
70,191,1197
119,0,1205
252,174,1206
275,21,1204
225,76,1204
154,2,1178
117,210,1205
107,46,1189
182,174,1238
141,105,1189
43,201,1205
248,167,1219
279,10,1206
221,0,1176
18,217,1203
6,173,1182
67,62,1194
121,1,1184
128,0,1190
45,4,1223
135,64,1176
95,7,1191
54,26,1222
96,269,1206
0,236,1197
294,1,1224
170,182,1197
248,201,1232
231,89,1205
110,0,1204
280,79,1226
236,33,1229
250,152,1207
136,164,1237
299,58,1224
193,176,1238
162,18,1192
102,150,1192
105,0,1185
54,178,1191
289,0,1175
274,141,1235
220,164,1219
264,5,1188
12,71,1181
22,177,1198
146,3,1178
126,3,1189
30,215,1192
26,4,1219
26,144,1175
88,0,1197
184,80,1187
55,213,1202
25,194,1194
219,0,1176
289,199,1226
250,2,1186
79,106,1183
14,136,1177
154,84,1217
98,1,1189
46,4,1205
4,153,1191
92,1,1198
63,8,1212
270,3,1161
101,200,1195
286,54,1217
65,3,1209
119,2,1180
36,97,1182
197,195,1238
108,37,1187
112,210,1214
213,165,1233
14,107,1185
46,38,1196
265,1,1205
44,7,1206
42,149,1182
235,5,1186
275,1,1216
299,146,1228
11,73,1179
28,126,1176
247,9,1203
73,163,1199
188,0,1184
47,98,1186
229,1,1178
264,7,1185
67,5,1198
184,178,1234
168,4,1192
295,46,1209
274,0,1182
85,49,1187
180,172,1228
63,60,1195
250,52,1234
146,239,1211
279,193,1218
122,3,1187
86,135,1189
299,74,1222
79,28,1203
115,163,1194
22,56,1191
261,23,1227
50,0,1217
153,22,1178
297,74,1224
195,80,1192
235,180,1217
189,148,1226
38,214,1203
66,1,1211
290,0,1190
185,42,1188
66,53,1192
244,185,1211
1,70,1186
80,0,1200
29,1,1215
133,1,1177
27,175,1184
59,249,1233
107,6,1198
162,80,1186
140,3,1183
177,1,1197
79,3,1202
17,234,1207
226,14,1207
277,86,1224
11,131,1185
132,77,1183
271,130,1234
7,94,1193
258,121,1205
83,137,1180
42,102,1154
135,68,1178
6,214,1205
74,14,1205
4,34,1227
95,3,1191
155,208,1201
1,229,1202
120,7,1175
39,12,1204
9,2,1220
297,5,1223
293,46,1229
18,178,1178
15,2,1216
7,1,1207
114,1,1194
49,158,1184
216,144,1230
79,129,1198
210,138,1223
268,75,1225
196,207,1238
221,209,1228
120,196,1200
30,140,1176
38,0,1199
86,124,1212
256,126,1222
107,80,1180
8,144,1181
33,68,1182
34,82,1187
263,203,1227
95,1,1188
31,221,1215
267,106,1227
245,23,1240
42,77,1185
197,2,1187
11,247,1205
42,5,1225
278,122,1231
123,128,1183
192,51,1187
298,117,1219
123,73,1170
75,248,1206
84,92,1183
180,66,1209
184,215,1227
63,93,1182
94,112,1193
281,179,1233
256,0,1190
80,0,1199
289,118,1222
134,73,1192
96,74,1179
111,244,1214
86,136,1187
137,15,1180
94,123,1197
210,4,1185
74,125,1171
83,155,1192
124,7,1181
296,111,1227
232,157,1219
299,53,1214
129,2,1185
4,233,1200
190,161,1241
15,232,1202
126,7,1205
15,103,1192
137,0,1183
75,69,1199
39,0,1207
281,138,1231
68,35,1214
81,16,1202
142,119,1206
2,252,1188
120,130,1182
143,88,1199
132,29,1194
200,62,1180
231,197,1222
93,190,1195
296,16,1216
174,69,1188
45,172,1178
139,53,1180
240,0,1196
293,54,1211
297,73,1225
119,102,1192
86,157,1203
83,157,1189
233,0,1177
192,3,1179
131,1,1187
3,0,1196
228,117,1215
149,73,1203
32,1,1204
79,5,1203
34,120,1173
106,2,1201
9,211,1186
236,184,1217
76,137,1185
165,128,1205
281,0,1196
86,30,1199
220,111,1203
0,237,1204
276,0,1173
266,5,1204
197,4,1186
41,7,1200
177,155,1232
108,113,1171
260,0,1201
228,125,1215
174,39,1197
297,99,1222
266,3,1225
21,155,1182
30,89,1185
210,77,1196
96,3,1190
35,222,1200
10,220,1189
274,196,1222
148,43,1185
90,91,1186
244,1,1197
299,7,1207
294,169,1222
180,72,1181
119,0,1182
7,179,1193
229,25,1226
151,4,1175
23,37,1192
250,3,1201
2,164,1185
264,1,1208
157,115,1201
123,11,1188
155,14,1180
297,49,1226
18,1,1214
237,4,1185
113,192,1199
298,61,1222
185,231,1244
93,226,1206
158,2,1188
119,44,1200
264,0,1178
124,1,1174
293,3,1205
92,3,1194
39,35,1206
242,96,1224
176,4,1188
124,46,1190
49,86,1170
287,12,1197
298,83,1216
295,61,1215
287,2,1185
74,124,1188
270,29,1242
252,6,1202
224,4,1229
244,142,1222
38,57,1207
7,137,1201
143,86,1195
5,205,1188
194,48,1175
231,1,1219
182,94,1185
31,240,1199
294,12,1219
96,3,1192
95,35,1193
96,163,1187
286,0,1177
111,23,1189
71,126,1171
95,127,1174
180,61,1201
21,227,1187
284,35,1223
271,84,1232
249,63,1227
261,65,1226
208,81,1184
264,36,1229
85,2,1200
250,59,1227
189,4,1180
180,71,1189
46,0,1202
286,2,1184
179,238,1218
248,156,1208
224,103,1198
143,185,1210
152,0,1187
7,143,1182
274,6,1196
240,198,1215
201,181,1216
96,188,1205
64,90,1194
299,68,1223
266,1,1168
280,4,1176
249,34,1210
9,1,1219
243,106,1202
112,135,1198
80,2,1195
274,1,1231
143,0,1181
40,0,1198
287,2,1182
297,143,1200
280,4,1211
229,141,1218
17,126,1184
182,158,1227
191,8,1181
190,3,1193
43,126,1185
286,35,1205
242,149,1211
291,121,1232
90,190,1195
285,20,1225
95,228,1206
54,88,1196
226,85,1208
99,128,1179
135,6,1165
106,1,1183
164,1,1173
245,0,1221
74,156,1188
118,5,1195
299,144,1202
54,0,1196
101,24,1187
232,182,1219
25,56,1188
121,207,1211
139,206,1210
260,0,1195
197,12,1206
99,9,1185
245,38,1212
124,84,1190
115,43,1184
258,15,1225
174,3,1177
142,1,1183
151,0,1176
236,13,1228
60,235,1212
236,115,1209
172,32,1178
128,50,1190
264,0,1190
211,227,1234
229,84,1206
55,155,1185
144,33,1173
278,208,1222
292,24,1234
8,111,1196
103,1,1203
284,4,1203
126,25,1185
250,1,1189
46,159,1186
0,117,1186
297,203,1221
96,237,1208
41,47,1206
128,63,1181
22,0,1212
85,56,1196
67,0,1209
291,227,1228
243,98,1203
234,198,1219
73,55,1188
26,45,1196
53,133,1188
293,86,1212
64,67,1197
23,70,1191
179,79,1188
114,1,1187
160,0,1189
85,113,1179
288,182,1228
294,43,1220
17,22,1194
72,12,1207
40,197,1206
90,66,1181
284,20,1216
235,15,1210
146,45,1187
215,62,1194
26,135,1174
248,79,1196
267,6,1182
124,123,1201
229,101,1211
129,31,1184
20,166,1179
136,64,1188
11,2,1204
22,224,1181
13,77,1199
165,24,1180
224,172,1226
191,1,1195
241,61,1237
230,105,1202
296,207,1229
110,201,1208
32,180,1184
224,146,1224
133,3,1185
260,44,1231
258,3,1207
299,64,1224
44,1,1212
83,2,1193
216,118,1206
150,229,1215
26,93,1186
130,3,1186
2,240,1196
249,37,1233
140,65,1175
284,211,1219
176,129,1214
180,1,1192
114,47,1184
208,185,1234
102,94,1176
107,186,1206
138,4,1182
294,221,1226
52,162,1194
114,205,1188
5,199,1175
296,166,1221
101,2,1187
54,79,1198
80,70,1188
115,5,1199
267,55,1231
2,157,1179
266,0,1206
271,0,1203
133,2,1185
13,218,1218
72,246,1196
117,3,1194
6,48,1185
11,137,1190
54,244,1206
69,2,1196
85,244,1205
265,144,1201
164,70,1200
94,120,1189
251,123,1223
254,147,1220
293,188,1209
109,172,1195
65,2,1209
177,177,1227
65,1,1206
113,137,1194
285,212,1231
56,152,1173
290,99,1226
270,29,1241
75,88,1197
295,37,1212
231,1,1208
181,15,1198
121,1,1175
199,4,1189
266,117,1217
15,0,1211
107,102,1186
160,41,1187
191,36,1190
134,44,1183
166,5,1182
287,11,1226
203,122,1219
244,24,1226
69,52,1190
294,157,1224
66,2,1209
278,40,1237
3,245,1189
202,4,1191
249,57,1199
182,1,1187
238,164,1214
102,150,1197
298,12,1218
124,1,1193
7,85,1192
0,0,1205
107,60,1197
93,172,1186
219,97,1200
91,10,1194
189,4,1184
123,160,1201
237,2,1194
129,222,1209
3,183,1171
21,179,1178
236,2,1191
155,0,1184
1,106,1190
264,59,1224
173,91,1211
13,70,1200
51,2,1191
286,49,1215
268,119,1232
260,55,1225
37,1,1202
266,94,1235
184,148,1228
59,266,1203
157,99,1188
55,80,1184
4,165,1178
185,15,1175
13,57,1198
297,168,1227
31,119,1171
235,196,1218
235,150,1216
238,143,1221
272,2,1194
63,140,1188
126,0,1191
209,0,1213
6,1,1217
158,95,1230
255,0,1225
44,60,1184
222,153,1225
132,112,1192
243,75,1232
205,148,1237
40,38,1206
160,4,1184
265,63,1231
218,75,1194
223,3,1185
50,1,1199
171,111,1231
274,60,1228
165,138,1204
98,2,1206
3,138,1191
260,87,1236
14,253,1214
121,22,1180
71,200,1198
225,5,1218
60,164,1190
54,209,1206
192,68,1196
275,36,1225
5,6,1236
169,9,1171
14,73,1176
283,16,1210
254,217,1211
164,76,1217
163,0,1195
222,1,1178
141,112,1191
197,84,1197
9,70,1201
83,37,1204
22,176,1187
106,18,1184
60,0,1186
289,0,1208
217,172,1209
93,125,1192
191,110,1202
67,50,1191
284,3,1199
118,1,1207
254,107,1235
88,79,1185
220,7,1219
29,221,1203
292,43,1218
96,29,1191
13,0,1188
78,1,1200
137,8,1180
275,1,1195
124,227,1209
129,9,1185
216,1,1213
69,189,1203
15,179,1178
97,1,1177
0,221,1184
207,174,1215
95,0,1189
298,64,1223
28,116,1193
220,39,1221
60,109,1173
41,207,1187
202,178,1217
298,66,1224
299,81,1227
16,244,1207
22,70,1191
236,112,1201
12,109,1198
179,218,1246
46,152,1177
176,141,1186
191,193,1233
227,0,1196
55,240,1210
95,33,1192
292,0,1199
82,2,1180
130,51,1187
77,168,1191
156,5,1176
281,2,1187
151,69,1180
90,0,1193
206,127,1235
239,189,1215
268,122,1232
250,136,1205
56,2,1216
162,38,1190
267,20,1221
214,181,1232
36,2,1214
211,1,1186
68,109,1192
295,55,1216
290,113,1229
209,127,1214
218,165,1208
291,1,1191
138,146,1206
135,127,1194
51,62,1202
158,167,1233
223,104,1198
208,192,1235
199,168,1240
40,11,1203
143,83,1178
282,2,1216
9,119,1171
298,137,1218
180,96,1225
110,233,1212
154,1,1154
214,1,1192
247,12,1224
212,0,1202
168,105,1211
113,0,1183
252,188,1228
68,1,1208
110,134,1189
59,93,1199
196,1,1191
238,146,1214
253,17,1212
6,0,1207
110,1,1197
253,25,1221
228,199,1222
197,0,1195
286,16,1208
292,216,1211
287,0,1208
104,192,1204
10,137,1169
285,1,1201
298,5,1178
137,10,1183
12,3,1219
72,73,1193
271,64,1223
64,0,1189
78,253,1193
151,89,1181
87,66,1183
287,0,1205
0,152,1182
191,247,1220
66,17,1211
229,169,1208
112,93,1198
161,7,1179
172,2,1175
202,52,1199
170,104,1220
220,149,1227
227,140,1216
200,0,1218
106,10,1205
35,2,1212
167,24,1185
151,223,1203
217,181,1232
2,146,1193
165,69,1214
264,97,1229
87,194,1211
2,138,1182
11,216,1185
238,34,1214
255,103,1233
143,79,1187
142,113,1180
236,196,1217
247,28,1185
245,0,1194
269,117,1232
78,156,1188
26,12,1213
92,18,1192
232,0,1184
239,3,1215
115,200,1210
27,4,1210
122,228,1201
229,195,1222
299,91,1217
151,192,1203
142,1,1180
151,92,1174
299,123,1219
267,3,1186
6,4,1232
59,22,1199
249,27,1225
242,0,1197
279,8,1224
146,102,1205
298,189,1217
169,131,1236
282,182,1231
81,0,1184
190,26,1184
238,2,1193
119,18,1191
178,44,1210
35,263,1213
178,0,1176
193,255,1243
139,181,1213
260,1,1182
11,202,1208
265,0,1204
112,248,1227
271,227,1228
60,13,1214
231,200,1220
299,68,1222
30,175,1177
36,1,1209
223,54,1222
11,187,1179
299,62,1212
145,50,1189
299,22,1219
271,2,1177
2,167,1179
44,224,1199
195,11,1173
287,1,1184
70,5,1185
58,190,1189
249,155,1207
10,107,1195
265,127,1220
296,162,1220
131,18,1196
92,1,1192
294,0,1191
194,113,1193
183,76,1181
48,0,1206
56,2,1188
133,0,1194
55,54,1199
292,1,1202
131,115,1194
47,136,1175
248,105,1193
299,158,1227
182,120,1177
81,15,1201
41,110,1173
89,0,1195
107,2,1195
60,62,1197
90,124,1188
9,154,1191
68,179,1200
17,216,1189
280,227,1236
13,131,1185
203,86,1208
217,91,1198
165,1,1181
103,145,1194
38,110,1175
53,82,1200
7,204,1199
268,65,1231
218,0,1183
238,1,1187
297,3,1202
37,1,1208
156,65,1181
6,165,1181
21,61,1192
169,118,1215
178,99,1208
299,74,1223
136,198,1206
215,79,1214
126,195,1211
63,1,1195
175,282,1220
256,191,1227
299,59,1222
14,268,1211
26,78,1187
155,2,1170
79,120,1190
125,49,1178
239,197,1215
0,139,1169
56,53,1204
97,1,1208
158,1,1186
39,153,1189
299,130,1227
166,2,1174
167,2,1182
248,52,1212
25,208,1214
133,76,1182
84,222,1193
46,2,1204
297,100,1231
211,4,1222
37,181,1185
40,3,1207
182,32,1182
72,2,1206
136,73,1189
289,4,1197
196,171,1231
149,227,1211
151,33,1186
225,207,1226
36,205,1196
144,0,1168
210,0,1198
140,29,1184
25,81,1190
55,156,1180
206,127,1218
104,1,1186
166,47,1196
106,0,1201
94,0,1182
224,142,1223
104,19,1184
4,138,1160
14,46,1175
61,96,1179
123,125,1205
293,179,1222
284,18,1206
72,58,1191
12,0,1218
7,108,1176
254,35,1231
205,0,1213
5,218,1193
159,1,1191
16,104,1189
163,7,1178
252,170,1227
51,1,1195
1,114,1171
297,146,1223
5,217,1181
67,1,1200
247,167,1208
297,144,1219
154,63,1194
66,0,1189
93,161,1195
248,35,1230
92,0,1186
227,157,1222
96,99,1184
272,104,1235
10,155,1185
262,1,1198
281,4,1177
5,182,1187
25,77,1189
248,96,1204
270,25,1219
189,228,1242
260,120,1234
21,0,1211
212,158,1222
292,49,1217
229,144,1200
278,2,1230
125,162,1218
59,0,1212
96,7,1207
101,30,1204
89,14,1212
236,228,1221
292,149,1224
23,201,1185
180,115,1205
5,1,1227
248,2,1189
162,105,1190
176,195,1227
115,212,1206
260,169,1222
246,205,1213
220,36,1219
256,99,1232
140,28,1190
294,46,1218
193,189,1239
177,26,1179
14,241,1190
275,86,1231
5,207,1180
235,157,1215
62,8,1191
80,85,1186
181,59,1195
140,5,1179
94,3,1191
221,168,1212
5,157,1176
273,2,1199
153,136,1201
299,207,1218
63,118,1205
261,156,1220
172,4,1185
120,19,1192
176,186,1228
42,47,1205
14,209,1202
228,84,1205
129,93,1216
285,72,1215
294,213,1223
123,24,1187
130,227,1199
99,143,1182
28,220,1201
295,208,1224
115,173,1209
8,247,1230
104,1,1204
291,217,1226
250,18,1223
298,147,1219
245,15,1212
133,71,1181
55,190,1204
46,5,1185
145,46,1181
211,0,1198
47,114,1187
110,142,1195
201,202,1220
131,17,1194
281,42,1203
187,183,1230
165,4,1185
295,32,1219
275,1,1220
158,0,1176
194,85,1206
176,130,1214
298,38,1209
283,0,1192
177,0,1173
224,104,1211
165,1,1186
266,24,1239
58,1,1201
31,63,1184
44,193,1185
167,1,1186
159,65,1188
106,3,1184
13,239,1184
195,2,1201
154,1,1197
3,201,1201
265,0,1209
295,1,1210
217,0,1187
274,111,1237
72,0,1205
161,36,1191
251,64,1227
46,92,1187
218,12,1207
61,0,1204
249,142,1226
98,0,1188
5,176,1190
236,226,1221
125,4,1172
61,65,1197
46,22,1211
236,2,1194
132,121,1185
293,28,1233
67,250,1205
228,70,1204
41,151,1193
252,41,1224
299,138,1220
5,235,1202
120,32,1176
29,89,1188
42,0,1223
70,1,1207
96,182,1196
97,90,1179
71,224,1193
92,263,1219
297,61,1214
126,28,1186
101,223,1216
226,94,1196
156,0,1183
299,72,1222
170,130,1218
112,132,1180
35,201,1205
70,129,1184
154,153,1225
27,43,1216
86,231,1195
179,159,1190
266,20,1220
179,4,1173
265,156,1200
285,69,1232
139,286,1220
196,1,1178
2,1,1208
287,84,1224
82,145,1198
5,111,1176
286,180,1229
130,147,1192
159,36,1185
186,122,1219
78,1,1182
236,5,1185
128,0,1188
180,136,1219
4,2,1222
51,56,1201
263,133,1236
3,194,1201
295,149,1232
292,0,1178
159,15,1201
118,177,1190
297,169,1229
292,97,1233
73,2,1205
155,3,1172
244,59,1214
195,201,1240
101,163,1196
47,1,1195
263,18,1209
164,99,1224
11,57,1200
205,201,1220
285,106,1225
40,35,1207
124,128,1192
168,92,1193
16,111,1194
88,138,1203
100,2,1187
145,82,1211
286,37,1236
211,85,1199
193,196,1240
69,2,1206
93,1,1190
135,1,1191
203,101,1172
30,114,1186
141,123,1211
73,171,1205
82,111,1177
259,5,1184
119,82,1188
46,124,1175
272,2,1184
222,143,1225
69,188,1194
297,187,1219
52,31,1224
138,210,1198
27,25,1214
135,1,1182
273,0,1213
148,107,1189
84,90,1187
51,2,1219
76,0,1202
4,4,1235
71,97,1187
92,78,1188
66,140,1183
247,4,1225
148,187,1213
119,5,1175
35,224,1201
44,0,1206
252,198,1231
228,135,1211
260,209,1229
158,182,1207
211,1,1193
290,205,1214
84,216,1214
25,43,1188
295,73,1220
77,111,1179
277,117,1236
227,144,1219
57,9,1215
226,185,1212
190,84,1203
29,64,1187
248,88,1238
52,13,1221
110,233,1213
22,4,1214
95,163,1183
163,124,1193
110,0,1185
41,76,1197
141,160,1211
207,141,1236
221,192,1227
51,2,1203
123,99,1179
297,85,1225
296,54,1227
158,0,1192
179,155,1227
35,81,1181
76,209,1206
83,157,1193
208,208,1231
247,198,1211
40,127,1183
66,3,1208
256,15,1231
136,22,1189
58,40,1194
200,166,1229
112,91,1179
76,0,1203
57,43,1197
267,147,1237
245,144,1210
36,252,1206
178,124,1221
107,4,1191
199,105,1219
188,211,1242
118,7,1192
76,123,1193
112,100,1199
94,38,1195
299,70,1214
115,121,1199
288,175,1227
252,1,1226
74,132,1199
82,20,1200
106,80,1191
18,102,1188
136,33,1178
221,1,1187
296,75,1227
215,150,1211
56,6,1216
111,181,1203
234,204,1220
21,0,1213
276,1,1206
10,6,1220
245,30,1222
86,1,1207
41,147,1202
110,81,1177
124,230,1200
103,13,1201
62,0,1207
221,80,1211
38,1,1202
30,0,1213
146,0,1192
217,169,1231
113,0,1216
69,174,1193
13,58,1198
164,229,1200
98,126,1182
88,251,1208
182,129,1216
15,129,1182
233,1,1181
115,258,1205
256,104,1207
117,3,1183
14,95,1196
191,216,1225
95,3,1192
14,0,1218
83,155,1182
146,142,1210
165,41,1202
2,140,1177
102,143,1204
18,142,1174
1,202,1195
55,1,1215
284,168,1212
252,196,1230
91,264,1210
297,98,1230
163,114,1215
144,1,1182
237,47,1228
120,3,1195
68,152,1180
63,0,1207
66,9,1190
4,159,1175
200,123,1220
173,2,1181
143,129,1222
129,215,1210
268,3,1205
159,5,1184
252,172,1227
157,49,1181
221,137,1217
11,0,1207
291,10,1203
293,78,1229
202,75,1203
42,81,1195
143,1,1196
82,2,1201
234,0,1180
111,87,1174
133,203,1209
249,59,1226
272,157,1235
178,46,1194
77,202,1196
26,143,1177
173,111,1209
24,178,1180
34,165,1194
254,177,1225
0,141,1189
275,14,1189
182,84,1211
257,0,1170
234,129,1213
142,134,1198
298,128,1227
5,127,1179
92,186,1209
248,86,1232
120,133,1214
115,185,1215
141,3,1180
113,1,1201
21,1,1213
50,241,1219
176,213,1224
150,29,1177
3,200,1190
118,51,1184
282,211,1213
101,2,1197
154,54,1175
286,182,1218
186,23,1183
151,6,1187
49,248,1218
12,240,1199
156,6,1167
289,16,1208
63,2,1211
0,153,1180
58,175,1180
20,123,1180
183,0,1180
162,132,1209
85,129,1189
69,4,1208
122,9,1191
129,173,1202
86,161,1186
82,94,1184
13,218,1216
145,87,1190
142,0,1196
202,36,1192
261,60,1233
60,65,1198
269,12,1227
296,194,1215
6,159,1191
289,23,1214
13,153,1191
158,70,1199
40,1,1207
35,47,1209
268,116,1238
209,192,1234
222,61,1205
132,1,1200
142,104,1165
114,39,1181
84,1,1194
126,3,1193
67,79,1196
272,215,1225
289,176,1221
258,112,1234
23,201,1194
289,138,1224
27,21,1214
161,1,1182
1,234,1223
14,0,1216
298,45,1208
37,36,1209
280,3,1201
11,0,1217
127,248,1217
199,1,1194
87,2,1186
97,167,1198
139,81,1180
196,116,1238
178,2,1188
299,50,1214
140,43,1173
169,118,1177
78,0,1203
192,112,1223
282,29,1201
45,232,1201
174,14,1185
272,2,1191
202,130,1213
295,1,1198
194,182,1241
114,119,1177
195,0,1177
94,241,1205
273,33,1228
87,57,1187
238,176,1215
100,28,1204
157,0,1190
2,216,1195
195,170,1221
239,63,1214
296,169,1207
37,4,1203
28,74,1186
122,2,1172
120,153,1193
291,3,1224
39,226,1200
39,203,1207
268,99,1230
0,129,1179
174,1,1179
69,145,1187
101,6,1186
30,3,1207
79,62,1196
24,130,1188
251,1,1213
87,65,1194
221,249,1233
115,177,1191
56,5,1198
46,29,1203
186,193,1241
2,251,1216
193,213,1240
140,0,1196
142,9,1177
257,146,1226
3,259,1228
258,0,1189
291,0,1215
285,38,1233
261,93,1230
248,3,1207
224,115,1210
76,48,1186
50,225,1209
0,214,1189
231,90,1205
62,74,1220
173,1,1192
2,116,1181
254,116,1221
170,0,1179
46,188,1192
265,69,1232
251,135,1205
139,6,1180
199,177,1230
28,1,1207
44,151,1173
18,218,1199
8,162,1172
113,126,1182
175,216,1236
102,26,1185
289,0,1201
247,32,1225
265,106,1229
252,0,1195
262,102,1232
56,51,1199
221,1,1195
114,5,1196
64,66,1196
248,90,1204
183,152,1237
249,110,1200
290,192,1226
15,2,1193
194,0,1193
288,211,1231
93,169,1187
36,226,1213
55,6,1216
34,248,1216
228,10,1222
246,65,1236
39,4,1202
30,236,1209
190,145,1218
105,238,1204
35,2,1206
211,1,1194
3,210,1199
98,5,1189
57,2,1212
218,117,1224
297,21,1209
294,152,1223
159,1,1174
103,29,1186
166,86,1206
211,1,1190
54,2,1217
100,2,1189
25,11,1214
37,1,1209
162,222,1238
240,54,1230
216,11,1207
45,62,1205
106,55,1195
280,37,1224
117,1,1184
41,239,1219
261,154,1203
157,5,1187
110,188,1205
105,50,1193
2,204,1189
81,1,1203
134,50,1185
215,135,1208
19,168,1195
158,205,1219
218,40,1184
85,47,1180
293,134,1222
104,44,1192
245,0,1215
298,181,1219
95,152,1205
216,92,1215
42,39,1176
185,165,1226
112,247,1225
120,50,1183
29,262,1202
116,53,1188
291,24,1213
82,26,1202
106,0,1203
83,3,1218
234,4,1216
98,157,1196
142,0,1193
288,160,1194
117,246,1179
160,170,1215
157,2,1181
145,25,1178
106,108,1182
124,250,1216
287,0,1177
137,148,1204
87,0,1189
105,8,1202
52,206,1187
269,4,1205
17,244,1220
207,181,1226
9,213,1203
174,91,1195
220,164,1216
147,1,1178
141,234,1214
7,139,1190
143,3,1188
58,200,1199
273,2,1200
117,222,1202
214,44,1212
197,6,1204
221,8,1190
268,1,1189
103,4,1186
9,58,1179
297,0,1222
293,67,1228
188,142,1234
46,125,1186
266,36,1228
138,40,1178
79,1,1195
104,74,1184
80,1,1202
138,39,1196
43,129,1179
143,74,1186
106,8,1197
54,211,1198
236,79,1201
168,2,1179
168,148,1207
198,4,1197
27,1,1209
277,2,1198
200,9,1182
2,176,1189
94,92,1185
227,0,1184
14,215,1204
149,2,1202
187,15,1165
15,91,1175
207,117,1198
232,170,1203
0,144,1173
40,1,1217
268,243,1211
54,150,1194
175,115,1209
164,251,1248
55,19,1221
232,123,1214
28,62,1186
216,67,1195
200,67,1208
78,7,1191
280,150,1232
264,0,1191
160,5,1177
285,0,1193
110,54,1192
283,31,1223
295,66,1224
213,16,1207
120,115,1195
179,181,1226
86,1,1205
112,1,1196
139,81,1178
295,204,1223
213,108,1199
49,143,1186
222,204,1227
66,130,1181
298,151,1203
135,3,1183
91,0,1192
3,0,1192
192,105,1206
175,104,1222
101,129,1171
219,167,1228
272,60,1228
204,127,1226
289,24,1222
137,166,1212
15,164,1167
291,0,1210
87,129,1188
222,102,1200
46,10,1199
105,0,1202
86,133,1175
227,163,1210
81,2,1200
23,2,1212
184,136,1202
37,25,1208
53,138,1196
168,6,1182
152,63,1198
32,224,1211
42,174,1194
197,3,1201
75,139,1192
169,18,1180
141,103,1179
249,125,1225
114,95,1175
266,1,1215
146,170,1212
11,152,1186
172,89,1206
216,239,1233
50,0,1218
150,112,1201
9,0,1214
181,91,1223
139,17,1194
121,155,1192
44,136,1173
123,236,1201
180,101,1185
257,58,1228
218,190,1230
6,239,1198
99,0,1207
295,35,1217
254,111,1220
84,193,1196
16,91,1187
104,42,1206
35,64,1181
89,1,1198
279,203,1220
149,7,1175
156,115,1219
33,11,1209
66,211,1190
47,54,1203
89,0,1211
55,128,1193
278,100,1233
166,93,1184
296,37,1210
224,88,1208
297,159,1228
222,53,1203
277,8,1204
33,164,1177
298,160,1221
69,96,1193
154,0,1190
275,27,1213
168,17,1185
94,0,1211
59,182,1202
178,244,1221
253,61,1227
20,50,1221
175,98,1203
222,129,1222
160,0,1188
8,141,1176
121,120,1192
224,190,1226
